0.003100 0.260000 0.000099
0.003100 0.270000 0.000099
0.003100 0.280000 0.000098
0.003100 0.290000 0.000096
0.003100 0.300000 0.000095
0.003100 0.310000 0.000093
0.003100 0.320000 0.000090
0.003100 0.330000 0.000087
0.003100 0.340000 0.000084
0.003100 0.350000 0.000081
0.003100 0.360000 0.000077
0.003100 0.370000 0.000073
0.003100 0.380000 0.000068
0.003100 0.390000 0.000063
0.003100 0.400000 0.000059
0.003100 0.410000 0.000053
0.003100 0.420000 0.000048
0.003100 0.430000 0.000042
0.003100 0.440000 0.000037
0.003100 0.450000 0.000031
0.003100 0.460000 0.000025
0.003100 0.470000 0.000019
0.003100 0.480000 0.000012
0.003100 0.490000 0.000006
0.003100 0.500000 0.000000
0.003100 0.510000 -0.000006
0.003100 0.520000 -0.000012
0.003100 0.530000 -0.000019
0.003100 0.540000 -0.000025
0.003100 0.550000 -0.000031
0.003100 0.560000 -0.000037
0.003100 0.570000 -0.000042
0.003100 0.580000 -0.000048
0.003100 0.590000 -0.000053
0.003100 0.600000 -0.000059
0.003100 0.610000 -0.000063
0.003100 0.620000 -0.000068
0.003100 0.630000 -0.000073
0.003100 0.640000 -0.000077
0.003100 0.650000 -0.000081
0.003100 0.660000 -0.000084
0.003100 0.670000 -0.000087
0.003100 0.680000 -0.000090
0.003100 0.690000 -0.000093
0.003100 0.700000 -0.000095
0.003100 0.710000 -0.000096
0.003100 0.720000 -0.000098
0.003100 0.730000 -0.000099
0.003100 0.740000 -0.000099
0.003100 0.750000 -0.000100
0.003100 0.760000 -0.000099
0.003100 0.770000 -0.000099
0.003100 0.780000 -0.000098
0.003100 0.790000 -0.000096
0.003100 0.800000 -0.000095
0.003100 0.810000 -0.000093
0.003100 0.820000 -0.000090
0.003100 0.830000 -0.000087
0.003100 0.840000 -0.000084
0.003100 0.850000 -0.000081
0.003100 0.860000 -0.000077
0.003100 0.870000 -0.000073
0.003100 0.880000 -0.000068
0.003100 0.890000 -0.000063
0.003100 0.900000 -0.000059
0.003100 0.910000 -0.000053
0.003100 0.920000 -0.000048
0.003100 0.930000 -0.000042
0.003100 0.940000 -0.000037
0.003100 0.950000 -0.000031
0.003100 0.960000 -0.000025
0.003100 0.970000 -0.000019
0.003100 0.980000 -0.000012
0.003100 0.990000 -0.000006
0.003100 1.000000 0.000000
0.003200 0.200000 0.000095
0.003200 0.210000 0.000096
0.003200 0.220000 0.000098
0.003200 0.230000 0.000099
0.003200 0.240000 0.000099
0.003200 0.250000 0.000100
0.003200 0.260000 0.000099
0.003200 0.270000 0.000099
0.003200 0.280000 0.000098
0.003200 0.290000 0.000096
0.003200 0.300000 0.000095
0.003200 0.310000 0.000093
0.003200 0.320000 0.000090
0.003200 0.330000 0.000087
0.003200 0.340000 0.000084
0.003200 0.350000 0.000081
0.003200 0.360000 0.000077
0.003200 0.370000 0.000073
0.003200 0.380000 0.000068
0.003200 0.390000 0.000063
0.003200 0.400000 0.000059
0.003200 0.410000 0.000053
0.003200 0.420000 0.000048
0.003200 0.430000 0.000042
0.003200 0.440000 0.000037
0.003200 0.450000 0.000031
0.003200 0.460000 0.000025
0.003200 0.470000 0.000019
0.003200 0.480000 0.000012
0.003200 0.490000 0.000006
0.003200 0.500000 0.000000
0.003200 0.510000 -0.000006
0.003200 0.520000 -0.000012
0.003200 0.530000 -0.000019
0.003200 0.540000 -0.000025
0.003200 0.550000 -0.000031
0.003200 0.560000 -0.000037
0.003200 0.570000 -0.000042
0.003200 0.580000 -0.000048
0.003200 0.590000 -0.000053
0.003200 0.600000 -0.000059
0.003200 0.610000 -0.000063
0.003200 0.620000 -0.000068
0.003200 0.630000 -0.000073
0.003200 0.640000 -0.000077
0.003200 0.650000 -0.000081
0.003200 0.660000 -0.000084
0.003200 0.670000 -0.000087
0.003200 0.680000 -0.000090
0.003200 0.690000 -0.000093
0.003200 0.700000 -0.000095
0.003200 0.710000 -0.000096
0.003200 0.720000 -0.000098
0.003200 0.730000 -0.000099
0.003200 0.740000 -0.000099
0.003200 0.750000 -0.000100
0.003200 0.760000 -0.000099
0.003200 0.770000 -0.000099
0.003200 0.780000 -0.000098
0.003200 0.790000 -0.000096
0.003200 0.800000 -0.000095
0.003200 0.810000 -0.000093
0.003200 0.820000 -0.000090
0.003200 0.830000 -0.000087
0.003200 0.840000 -0.000084
0.003200 0.850000 -0.000081
0.003200 0.860000 -0.000077
0.003200 0.870000 -0.000073
0.003200 0.880000 -0.000068
0.003200 0.890000 -0.000063
0.003200 0.900000 -0.000059
0.003200 0.910000 -0.000053
0.003200 0.920000 -0.000048
0.003200 0.930000 -0.000042
0.003200 0.940000 -0.000037
0.003200 0.950000 -0.000031
0.003200 0.960000 -0.000025
0.003200 0.970000 -0.000019
0.003200 0.980000 -0.000012
0.003200 0.990000 -0.000006
0.003200 1.000000 0.000000
0.003300 0.200000 0.000095
0.003300 0.210000 0.000096
0.003300 0.220000 0.000098
0.003300 0.230000 0.000099
0.003300 0.240000 0.000099
0.003300 0.250000 0.000100
0.003300 0.260000 0.000099
0.003300 0.270000 0.000099
0.003300 0.280000 0.000098
0.003300 0.290000 0.000096
0.003300 0.300000 0.000095
0.003300 0.310000 0.000093
0.003300 0.320000 0.000090
0.003300 0.330000 0.000087
0.003300 0.340000 0.000084
0.003300 0.350000 0.000081
0.003300 0.360000 0.000077
0.003300 0.370000 0.000073
0.003300 0.380000 0.000068
0.003300 0.390000 0.000063
0.003300 0.400000 0.000059
0.003300 0.410000 0.000053
0.003300 0.420000 0.000048
0.003300 0.430000 0.000042
0.003300 0.440000 0.000037
0.003300 0.450000 0.000031
0.003300 0.460000 0.000025
0.003300 0.470000 0.000019
0.003300 0.480000 0.000012
0.003300 0.490000 0.000006
0.003300 0.500000 0.000000
0.003300 0.510000 -0.000006
0.003300 0.520000 -0.000012
0.003300 0.530000 -0.000019
0.003300 0.540000 -0.000025
0.003300 0.550000 -0.000031
0.003300 0.560000 -0.000037
0.003300 0.570000 -0.000042
0.003300 0.580000 -0.000048
0.003300 0.590000 -0.000053
0.003300 0.600000 -0.000059
0.003300 0.610000 -0.000063
0.003300 0.620000 -0.000068
0.003300 0.630000 -0.000073
0.003300 0.640000 -0.000077
0.003300 0.650000 -0.000081
0.003300 0.660000 -0.000084
0.003300 0.670000 -0.000087
0.003300 0.680000 -0.000090
0.003300 0.690000 -0.000093
0.003300 0.700000 -0.000095
0.003300 0.710000 -0.000096
0.003300 0.720000 -0.000098
0.003300 0.730000 -0.000099
0.003300 0.740000 -0.000099
0.003300 0.750000 -0.000100
0.003300 0.760000 -0.000099
0.003300 0.770000 -0.000099
0.003300 0.780000 -0.000098
0.003300 0.790000 -0.000096
0.003300 0.800000 -0.000095
0.003300 0.810000 -0.000093
0.003300 0.820000 -0.000090
0.003300 0.830000 -0.000087
0.003300 0.840000 -0.000084
0.003300 0.850000 -0.000081
0.003300 0.860000 -0.000077
0.003300 0.870000 -0.000073
0.003300 0.880000 -0.000068
0.003300 0.890000 -0.000063
0.003300 0.900000 -0.000059
0.003300 0.910000 -0.000053
0.003300 0.920000 -0.000048
0.003300 0.930000 -0.000042
0.003300 0.940000 -0.000037
0.003300 0.950000 -0.000031
0.003300 0.960000 -0.000025
0.003300 0.970000 -0.000019
0.003300 0.980000 -0.000012
0.003300 0.990000 -0.000006
0.003300 1.000000 0.000000
0.003400 0.200000 0.000095
0.003400 0.210000 0.000096
0.003400 0.220000 0.000098
0.003400 0.230000 0.000099
0.003400 0.240000 0.000099
0.003400 0.250000 0.000100
0.003400 0.260000 0.000099
0.003400 0.270000 0.000099
0.003400 0.280000 0.000098
0.003400 0.290000 0.000096
0.003400 0.300000 0.000095
0.003400 0.310000 0.000093
0.003400 0.320000 0.000090
0.003400 0.330000 0.000087
0.003400 0.340000 0.000084
0.003400 0.350000 0.000081
0.003400 0.360000 0.000077
0.003400 0.370000 0.000073
0.003400 0.380000 0.000068
0.003400 0.390000 0.000063
0.003400 0.400000 0.000059
0.003400 0.410000 0.000053
0.003400 0.420000 0.000048
0.003400 0.430000 0.000042
0.003400 0.440000 0.000037
0.003400 0.450000 0.000031
0.003400 0.460000 0.000025
0.003400 0.470000 0.000019
0.003400 0.480000 0.000012
0.003400 0.490000 0.000006
0.003400 0.500000 0.000000
0.003400 0.510000 -0.000006
0.003400 0.520000 -0.000012
0.003400 0.530000 -0.000019
0.003400 0.540000 -0.000025
0.003400 0.550000 -0.000031
0.003400 0.560000 -0.000037
0.003400 0.570000 -0.000042
0.003400 0.580000 -0.000048
0.003400 0.590000 -0.000053
0.003400 0.600000 -0.000059
0.003400 0.610000 -0.000063
0.003400 0.620000 -0.000068
0.003400 0.630000 -0.000073
0.003400 0.640000 -0.000077
0.003400 0.650000 -0.000081
0.003400 0.660000 -0.000084
0.003400 0.670000 -0.000087
0.003400 0.680000 -0.000090
0.003400 0.690000 -0.000093
0.003400 0.700000 -0.000095
0.003400 0.710000 -0.000096
0.003400 0.720000 -0.000098
0.003400 0.730000 -0.000099
0.003400 0.740000 -0.000099
0.003400 0.750000 -0.000100
0.003400 0.760000 -0.000099
0.003400 0.770000 -0.000099
0.003400 0.780000 -0.000098
0.003400 0.790000 -0.000096
0.003400 0.800000 -0.000095
0.003400 0.810000 -0.000093
0.003400 0.820000 -0.000090
0.003400 0.830000 -0.000087
0.003400 0.840000 -0.000084
0.003400 0.850000 -0.000081
0.003400 0.860000 -0.000077
0.003400 0.870000 -0.000073
0.003400 0.880000 -0.000068
0.003400 0.890000 -0.000063
0.003400 0.900000 -0.000059
0.003400 0.910000 -0.000053
0.003400 0.920000 -0.000048
0.003400 0.930000 -0.000042
0.003400 0.940000 -0.000037
0.003400 0.950000 -0.000031
0.003400 0.960000 -0.000025
0.003400 0.970000 -0.000019
0.003400 0.980000 -0.000012
0.003400 0.990000 -0.000006
0.003400 1.000000 0.000000
0.003500 0.200000 0.000095
0.003500 0.210000 0.000096
0.003500 0.220000 0.000098
0.003500 0.230000 0.000099
0.003500 0.240000 0.000099
0.003500 0.250000 0.000100
0.003500 0.260000 0.000099
0.003500 0.270000 0.000099
0.003500 0.280000 0.000098
0.003500 0.290000 0.000096
0.003500 0.300000 0.000095
0.003500 0.310000 0.000093
0.003500 0.320000 0.000090
0.003500 0.330000 0.000087
0.003500 0.340000 0.000084
0.003500 0.350000 0.000081
0.003500 0.360000 0.000077
0.003500 0.370000 0.000073
0.003500 0.380000 0.000068
0.003500 0.390000 0.000063
0.003500 0.400000 0.000059
0.003500 0.410000 0.000053
0.003500 0.420000 0.000048
0.003500 0.430000 0.000042
0.003500 0.440000 0.000037
0.003500 0.450000 0.000031
0.003500 0.460000 0.000025
0.003500 0.470000 0.000019
0.003500 0.480000 0.000012
0.003500 0.490000 0.000006
0.003500 0.500000 0.000000
0.003500 0.510000 -0.000006
0.003500 0.520000 -0.000012
0.003500 0.530000 -0.000019
0.003500 0.540000 -0.000025
0.003500 0.550000 -0.000031
0.003500 0.560000 -0.000037
0.003500 0.570000 -0.000042
0.003500 0.580000 -0.000048
0.003500 0.590000 -0.000053
0.003500 0.600000 -0.000059
0.003500 0.610000 -0.000063
0.003500 0.620000 -0.000068
0.003500 0.630000 -0.000073
0.003500 0.640000 -0.000077
0.003500 0.650000 -0.000081
0.003500 0.660000 -0.000084
0.003500 0.670000 -0.000087
0.003500 0.680000 -0.000090
0.003500 0.690000 -0.000093
0.003500 0.700000 -0.000095
0.003500 0.710000 -0.000096
0.003500 0.720000 -0.000098
0.003500 0.730000 -0.000099
0.003500 0.740000 -0.000099
0.003500 0.750000 -0.000100
0.003500 0.760000 -0.000099
0.003500 0.770000 -0.000099
0.003500 0.780000 -0.000098
0.003500 0.790000 -0.000096
0.003500 0.800000 -0.000095
0.003500 0.810000 -0.000093
0.003500 0.820000 -0.000090
0.003500 0.830000 -0.000087
0.003500 0.840000 -0.000084
0.003500 0.850000 -0.000081
0.003500 0.860000 -0.000077
0.003500 0.870000 -0.000073
0.003500 0.880000 -0.000068
0.003500 0.890000 -0.000063
0.003500 0.900000 -0.000059
0.003500 0.910000 -0.000053
0.003500 0.920000 -0.000048
0.003500 0.930000 -0.000042
0.003500 0.940000 -0.000037
0.003500 0.950000 -0.000031
0.003500 0.960000 -0.000025
0.003500 0.970000 -0.000019
0.003500 0.980000 -0.000012
0.003500 0.990000 -0.000006
0.003500 1.000000 0.000000
0.003600 0.200000 0.000095
0.003600 0.210000 0.000096
0.003600 0.220000 0.000098
0.003600 0.230000 0.000099
0.003600 0.240000 0.000099
0.003600 0.250000 0.000100
0.003600 0.260000 0.000099
0.003600 0.270000 0.000099
0.003600 0.280000 0.000098
0.003600 0.290000 0.000096
0.003600 0.300000 0.000095
0.003600 0.310000 0.000093
0.003600 0.320000 0.000090
0.003600 0.330000 0.000087
0.003600 0.340000 0.000084
0.003600 0.350000 0.000081
0.003600 0.360000 0.000077
0.003600 0.370000 0.000073
0.003600 0.380000 0.000068
0.003600 0.390000 0.000063
0.003600 0.400000 0.000059
0.003600 0.410000 0.000053
0.003600 0.420000 0.000048
0.003600 0.430000 0.000042
0.003600 0.440000 0.000037
0.003600 0.450000 0.000031
0.003600 0.460000 0.000025
0.003600 0.470000 0.000019
0.003600 0.480000 0.000012
0.003600 0.490000 0.000006
0.003600 0.500000 0.000000
0.003600 0.510000 -0.000006
0.003600 0.520000 -0.000012
0.003600 0.530000 -0.000019
0.003600 0.540000 -0.000025
0.003600 0.550000 -0.000031
0.003600 0.560000 -0.000037
0.003600 0.570000 -0.000042
0.003600 0.580000 -0.000048
0.003600 0.590000 -0.000053
0.003600 0.600000 -0.000059
0.003600 0.610000 -0.000063
0.003600 0.620000 -0.000068
0.003600 0.630000 -0.000073
0.003600 0.640000 -0.000077
0.003600 0.650000 -0.000081
0.003600 0.660000 -0.000084
0.003600 0.670000 -0.000087
0.003600 0.680000 -0.000090
0.003600 0.690000 -0.000093
0.003600 0.700000 -0.000095
0.003600 0.710000 -0.000096
0.003600 0.720000 -0.000098
0.003600 0.730000 -0.000099
0.003600 0.740000 -0.000099
0.003600 0.750000 -0.000100
0.003600 0.760000 -0.000099
0.003600 0.770000 -0.000099
0.003600 0.780000 -0.000098
0.003600 0.790000 -0.000096
0.003600 0.800000 -0.000095
0.003600 0.810000 -0.000093
0.003600 0.820000 -0.000090
0.003600 0.830000 -0.000087
0.003600 0.840000 -0.000084
0.003600 0.850000 -0.000081
0.003600 0.860000 -0.000077
0.003600 0.870000 -0.000073
0.003600 0.880000 -0.000068
0.003600 0.890000 -0.000063
0.003600 0.900000 -0.000059
0.003600 0.910000 -0.000053
0.003600 0.920000 -0.000048
0.003600 0.930000 -0.000042
0.003600 0.940000 -0.000037
0.003600 0.950000 -0.000031
0.003600 0.960000 -0.000025
0.003600 0.970000 -0.000019
0.003600 0.980000 -0.000012
0.003600 0.990000 -0.000006
0.003600 1.000000 0.000000
0.003700 0.200000 0.000095
0.003700 0.210000 0.000096
0.003700 0.220000 0.000098
0.003700 0.230000 0.000099
0.003700 0.240000 0.000099
0.003700 0.250000 0.000100
0.003700 0.260000 0.000099
0.003700 0.270000 0.000099
0.003700 0.280000 0.000098
0.003700 0.290000 0.000096
0.003700 0.300000 0.000095
0.003700 0.310000 0.000093
0.003700 0.320000 0.000090
0.003700 0.330000 0.000087
0.003700 0.340000 0.000084
0.003700 0.350000 0.000081
0.003700 0.360000 0.000077
0.003700 0.370000 0.000073
0.003700 0.380000 0.000068
0.003700 0.390000 0.000063
0.003700 0.400000 0.000059
0.003700 0.410000 0.000053
0.003700 0.420000 0.000048
0.003700 0.430000 0.000042
0.003700 0.440000 0.000037
0.003700 0.450000 0.000031
0.003700 0.460000 0.000025
0.003700 0.470000 0.000019
0.003700 0.480000 0.000012
0.003700 0.490000 0.000006
0.003700 0.500000 0.000000
0.003700 0.510000 -0.000006
0.003700 0.520000 -0.000012
0.003700 0.530000 -0.000019
0.003700 0.540000 -0.000025
0.003700 0.550000 -0.000031
0.003700 0.560000 -0.000037
0.003700 0.570000 -0.000042
0.003700 0.580000 -0.000048
0.003700 0.590000 -0.000053
0.003700 0.600000 -0.000059
0.003700 0.610000 -0.000063
0.003700 0.620000 -0.000068
0.003700 0.630000 -0.000073
0.003700 0.640000 -0.000077
0.003700 0.650000 -0.000081
0.003700 0.660000 -0.000084
0.003700 0.670000 -0.000087
0.003700 0.680000 -0.000090
0.003700 0.690000 -0.000093
0.003700 0.700000 -0.000095
0.003700 0.710000 -0.000096
0.003700 0.720000 -0.000098
0.003700 0.730000 -0.000099
0.003700 0.740000 -0.000099
0.003700 0.750000 -0.000100
0.003700 0.760000 -0.000099
0.003700 0.770000 -0.000099
0.003700 0.780000 -0.000098
0.003700 0.790000 -0.000096
0.003700 0.800000 -0.000095
0.003700 0.810000 -0.000093
0.003700 0.820000 -0.000090
0.003700 0.830000 -0.000087
0.003700 0.840000 -0.000084
0.003700 0.850000 -0.000081
0.003700 0.860000 -0.000077
0.003700 0.870000 -0.000073
0.003700 0.880000 -0.000068
0.003700 0.890000 -0.000063
0.003700 0.900000 -0.000059
0.003700 0.910000 -0.000053
0.003700 0.920000 -0.000048
0.003700 0.930000 -0.000042
0.003700 0.940000 -0.000037
0.003700 0.950000 -0.000031
0.003700 0.960000 -0.000025
0.003700 0.970000 -0.000019
0.003700 0.980000 -0.000012
0.003700 0.990000 -0.000006
0.003700 1.000000 0.000000
0.003800 0.200000 0.000095
0.003800 0.210000 0.000096
0.003800 0.220000 0.000098
0.003800 0.230000 0.000099
0.003800 0.240000 0.000099
0.003800 0.250000 0.000100
0.003800 0.260000 0.000099
0.003800 0.270000 0.000099
0.003800 0.280000 0.000098
0.003800 0.290000 0.000096
0.003800 0.300000 0.000095
0.003800 0.310000 0.000093
0.003800 0.320000 0.000090
0.003800 0.330000 0.000087
0.003800 0.340000 0.000084
0.003800 0.350000 0.000081
0.003800 0.360000 0.000077
0.003800 0.370000 0.000073
0.003800 0.380000 0.000068
0.003800 0.390000 0.000063
0.003800 0.400000 0.000059
0.003800 0.410000 0.000053
0.003800 0.420000 0.000048
0.003800 0.430000 0.000042
0.003800 0.440000 0.000037
0.003800 0.450000 0.000031
0.003800 0.460000 0.000025
0.003800 0.470000 0.000019
0.003800 0.480000 0.000012
0.003800 0.490000 0.000006
0.003800 0.500000 0.000000
0.003800 0.510000 -0.000006
0.003800 0.520000 -0.000012
0.003800 0.530000 -0.000019
0.003800 0.540000 -0.000025
0.003800 0.550000 -0.000031
0.003800 0.560000 -0.000037
0.003800 0.570000 -0.000042
0.003800 0.580000 -0.000048
0.003800 0.590000 -0.000053
0.003800 0.600000 -0.000059
0.003800 0.610000 -0.000063
0.003800 0.620000 -0.000068
0.003800 0.630000 -0.000073
0.003800 0.640000 -0.000077
0.003800 0.650000 -0.000081
0.003800 0.660000 -0.000084
0.003800 0.670000 -0.000087
0.003800 0.680000 -0.000090
0.003800 0.690000 -0.000093
0.003800 0.700000 -0.000095
0.003800 0.710000 -0.000096
0.003800 0.720000 -0.000098
0.003800 0.730000 -0.000099
0.003800 0.740000 -0.000099
0.003800 0.750000 -0.000100
0.003800 0.760000 -0.000099
0.003800 0.770000 -0.000099
0.003800 0.780000 -0.000098
0.003800 0.790000 -0.000096
0.003800 0.800000 -0.000095
0.003800 0.810000 -0.000093
0.003800 0.820000 -0.000090
0.003800 0.830000 -0.000087
0.003800 0.840000 -0.000084
0.003800 0.850000 -0.000081
0.003800 0.860000 -0.000077
0.003800 0.870000 -0.000073
0.003800 0.880000 -0.000068
0.003800 0.890000 -0.000063
0.003800 0.900000 -0.000059
0.003800 0.910000 -0.000053
0.003800 0.920000 -0.000048
0.003800 0.930000 -0.000042
0.003800 0.940000 -0.000037
0.003800 0.950000 -0.000031
0.003800 0.960000 -0.000025
0.003800 0.970000 -0.000019
0.003800 0.980000 -0.000012
0.003800 0.990000 -0.000006
0.003800 1.000000 0.000000
0.003900 0.200000 0.000095
0.003900 0.210000 0.000096
0.003900 0.220000 0.000098
0.003900 0.230000 0.000099
0.003900 0.240000 0.000099
0.003900 0.250000 0.000100
0.003900 0.260000 0.000099
0.003900 0.270000 0.000099
0.003900 0.280000 0.000098
0.003900 0.290000 0.000096
0.003900 0.300000 0.000095
0.003900 0.310000 0.000093
0.003900 0.320000 0.000090
0.003900 0.330000 0.000087
0.003900 0.340000 0.000084
0.003900 0.350000 0.000081
0.003900 0.360000 0.000077
0.003900 0.370000 0.000073
0.003900 0.380000 0.000068
0.003900 0.390000 0.000063
0.003900 0.400000 0.000059
0.003900 0.410000 0.000053
0.003900 0.420000 0.000048
0.003900 0.430000 0.000042
0.003900 0.440000 0.000037
0.003900 0.450000 0.000031
0.003900 0.460000 0.000025
0.003900 0.470000 0.000019
0.003900 0.480000 0.000012
0.003900 0.490000 0.000006
0.003900 0.500000 0.000000
0.003900 0.510000 -0.000006
0.003900 0.520000 -0.000012
0.003900 0.530000 -0.000019
0.003900 0.540000 -0.000025
0.003900 0.550000 -0.000031
0.003900 0.560000 -0.000037
0.003900 0.570000 -0.000042
0.003900 0.580000 -0.000048
0.003900 0.590000 -0.000053
0.003900 0.600000 -0.000059
0.003900 0.610000 -0.000063
0.003900 0.620000 -0.000068
0.003900 0.630000 -0.000073
0.003900 0.640000 -0.000077
0.003900 0.650000 -0.000081
0.003900 0.660000 -0.000084
0.003900 0.670000 -0.000087
0.003900 0.680000 -0.000090
0.003900 0.690000 -0.000093
0.003900 0.700000 -0.000095
0.003900 0.710000 -0.000096
0.003900 0.720000 -0.000098
0.003900 0.730000 -0.000099
0.003900 0.740000 -0.000099
0.003900 0.750000 -0.000100
0.003900 0.760000 -0.000099
0.003900 0.770000 -0.000099
0.003900 0.780000 -0.000098
0.003900 0.790000 -0.000096
0.003900 0.800000 -0.000095
0.003900 0.810000 -0.000093
0.003900 0.820000 -0.000090
0.003900 0.830000 -0.000087
0.003900 0.840000 -0.000084
0.003900 0.850000 -0.000081
0.003900 0.860000 -0.000077
0.003900 0.870000 -0.000073
0.003900 0.880000 -0.000068
0.003900 0.890000 -0.000063
0.003900 0.900000 -0.000059
0.003900 0.910000 -0.000053
0.003900 0.920000 -0.000048
0.003900 0.930000 -0.000042
0.003900 0.940000 -0.000037
0.003900 0.950000 -0.000031
0.003900 0.960000 -0.000025
0.003900 0.970000 -0.000019
0.003900 0.980000 -0.000012
0.003900 0.990000 -0.000006
0.003900 1.000000 0.000000
0.004000 0.200000 0.000095
0.004000 0.210000 0.000096
0.004000 0.220000 0.000098
0.004000 0.230000 0.000099
0.004000 0.240000 0.000099
0.004000 0.250000 0.000100
0.004000 0.260000 0.000099
0.004000 0.270000 0.000099
0.004000 0.280000 0.000098
0.004000 0.290000 0.000096
0.004000 0.300000 0.000095
